x, y, th, stamp, 
-0.4062388187652321, -8.46190332224741, 1.6606748196809131, 79662000000, 
-0.40696742680145975, -8.454238625437135, 1.6708732122500871, 79696000000, 
-0.407773743522899, -8.446581809256822, 1.681070909657828, 79730000000, 
-0.40866231933737446, -8.438899845247407, 1.6912685851500868, 79764000000, 
-0.40962923852430816, -8.43122727035654, 1.7014674757475687, 79798000000, 
-0.41067860794183286, -8.423531396141705, 1.7116652805126482, 79832000000, 
-0.411806780562043, -8.415846523226021, 1.721863247585931, 79866000000, 
-0.4130130414296628, -8.40817355423676, 1.7320620964324784, 79900000000, 
-0.4143032852346985, -8.400479814254911, 1.7422599671160264, 79934000000, 
-0.415671723233295, -8.39279957604964, 1.7524591066139046, 79968000000, 
-0.4171251392271195, -8.385100296099866, 1.7626569359788615, 80002000000, 
-0.4186564412795235, -8.377416243748035, 1.7728551933911434, 80036000000, 
-0.4202663924712914, -8.369748175624778, 1.7830528122255769, 80070000000, 
-0.4219616708706183, -8.362063738676625, 1.793251447737627, 80104000000, 
-0.4237350641196907, -8.354396997817219, 1.8034491486856468, 80138000000, 
-0.42558685550688524, -8.346748721608025, 1.8136472510185442, 80172000000, 
-0.4275244510556037, -8.33908677379682, 1.823845730601255, 80206000000, 
-0.42954043927146024, -8.331444977486928, 1.834043669559293, 80240000000, 
-0.4316433201797516, -8.323791352247623, 1.8442425951102488, 80274000000, 
-0.4338239410738498, -8.316159609936616, 1.854439858614319, 80308000000, 
-0.43609190203994064, -8.308517920305295, 1.8646387380403766, 80342000000, 
-0.4384381455179189, -8.300899741142892, 1.874838079586798, 80376000000, 
-0.4408613996013257, -8.2933058619608, 1.8850368703949363, 80410000000, 
-0.4433730188565798, -8.285704895599531, 1.8952342170546737, 80444000000, 
-0.4459619225461236, -8.278129856053985, 1.9054326674900957, 80478000000, 
-0.4486390656345539, -8.270549628358367, 1.9156304448142785, 80512000000, 
-0.45139351849385206, -8.262997043012916, 1.9258288185484242, 80546000000, 
-0.45422480754999794, -8.255472923864373, 1.9360264438058017, 80580000000, 
-0.4571448908688113, -8.247946421422581, 1.9462249168141246, 80614000000, 
-0.4601418839086643, -8.240450030237135, 1.9564229014551007, 80648000000, 
-0.46322772135506635, -8.232953219807692, 1.9666219568507992, 80682000000, 
-0.4663903186948356, -8.225488243080708, 1.976820706241524, 80716000000, 
-0.4696284769715365, -8.218055837552397, 1.9870193544540673, 80750000000, 
-0.4729565322933193, -8.210625880367687, 1.9972178141596908, 80784000000, 
-0.4763599554786203, -8.203230215193482, 2.007416939582374, 80818000000, 
-0.4798532164305742, -8.195838938635823, 2.017614863924259, 80852000000, 
-0.48342192067827483, -8.188483665921922, 2.0278131007667137, 80886000000, 
-0.4870649212036111, -8.181165099800541, 2.0380109014220475, 80920000000, 
-0.49079826509060004, -8.173853881450166, 2.0482081862188255, 80954000000, 
-0.49460560287093797, -8.166581068730595, 2.05840588570372, 80988000000, 
-0.4984872624997728, -8.159347524493535, 2.068604782724213, 81022000000, 
-0.502458585156638, -8.152124142177803, 2.0788028936561878, 81056000000, 
-0.5065033722590967, -8.144941624659534, 2.0890027555435715, 81090000000, 
