x, y, th, stamp, 
-1.7677124939499242, -0.5019678388686564, -0.012763490503770533, 31144000000, 
-1.7632246284165705, -0.5020251540714928, -0.012763585317130718, 31178000000, 
-1.7586684007214615, -0.5020833422973657, -0.012763689032716005, 31212000000, 
-1.754111702738526, -0.5021415377038775, -0.012763788465341116, 31246000000, 
-1.7494867437606472, -0.5022006059567827, -0.012763778531490032, 31280000000, 
-1.7448613143140532, -0.5022596747761664, -0.012763896631402425, 31314000000, 
-1.7402358847323895, -0.5023187562391253, -0.01276414851023627, 31348000000, 
-1.7355425047742883, -0.5023787015624155, -0.01276407143560772, 31382000000, 
-1.7308497135633385, -0.502438639353399, -0.012764001862982842, 31416000000, 
-1.7260892366922758, -0.5024994396024592, -0.01276403987236955, 31450000000, 
-1.7213295815846565, -0.502560233221674, -0.012764074615762278, 31484000000, 
-1.7165701494998737, -0.5026210229282846, -0.012764026562593192, 31518000000, 
-1.711743534216901, -0.502682668068758, -0.012763922811034898, 31552000000, 
-1.7069171651177517, -0.502744305976645, -0.01276392254986145, 31586000000, 
-1.7020230931294709, -0.502806813922528, -0.01276387024954281, 31620000000, 
-1.6971287552857688, -0.502869319160138, -0.01276382019430537, 31654000000, 
-1.6921665556299248, -0.5029326932373848, -0.012763749597114371, 31688000000, 
-1.6872037550638705, -0.5029960635124011, -0.012763667077987812, 31722000000, 
-1.6822404868136067, -0.5030594530449441, -0.012763740981169744, 31756000000, 
-1.6772088932000027, -0.5031237108754661, -0.012763712109722089, 31790000000, 
-1.67217675481787, -0.5031879721717522, -0.012763678886384694, 31824000000, 
-1.6670763673001694, -0.5032530967742366, -0.012763706610242396, 31858000000, 
-1.6619756899980065, -0.5033182357750392, -0.012763763962301874, 31892000000, 
-1.6568070869984846, -0.5033842433607953, -0.01276368948733802, 31926000000, 
-1.6516384363610261, -0.5034502465630303, -0.012763674955146511, 31960000000, 
-1.6464020653197557, -0.5035171181459434, -0.012763651874853723, 31994000000, 
-1.6411660799785655, -0.5035839810525891, -0.012763657760159329, 32028000000, 
-1.6359302441663068, -0.5036508431297506, -0.01276366981080385, 32062000000, 
-1.6306269980140022, -0.5037185669613203, -0.012763595023936933, 32096000000, 
-1.6253238714447054, -0.5037862861103632, -0.012763590794921295, 32130000000, 
-1.6199532532962129, -0.5038548668557998, -0.012763561360394164, 32164000000, 
-1.6145825260337778, -0.5039234497228492, -0.012763563971194821, 32198000000, 
-1.609211695381737, -0.5039920345320976, -0.012763566341995653, 32232000000, 
-1.6037729742865017, -0.5040614769431705, -0.012763487276810488, 32266000000, 
-1.5983339268715226, -0.5041309355990483, -0.012763480816766613, 32300000000, 
-1.592826752119498, -0.5042012550747548, -0.012763440880794386, 32334000000, 
-1.5873191413990073, -0.504271579497061, -0.012763435512389431, 32368000000, 
-1.5818112405426847, -0.504341910646753, -0.01276349180122226, 32402000000, 
-1.576235241404106, -0.5044131094352411, -0.012763426065234422, 32436000000, 
-1.5706590282912054, -0.504484313756958, -0.012763418552639938, 32470000000, 
-1.5650148068005565, -0.5045563850453973, -0.012763394485031233, 32504000000, 
-1.5593706961812968, -0.5046284516925719, -0.012763402353936009, 32538000000, 
-1.5537265992678706, -0.504700521401437, -0.012763423894183888, 32572000000, 
-1.548014857794906, -0.5047734560730482, -0.012763346285527227, 32606000000, 
-1.5423032351274786, -0.50484638674372, -0.012763344674778661, 32640000000, 
-1.5365917419255948, -0.5049193157190195, -0.012763398043705836, 32674000000, 
-1.5308125873823246, -0.504993111179133, -0.012763319761833107, 32708000000, 
-1.5250335324374322, -0.5050669018860692, -0.01276331239965561, 32742000000, 
-1.5191865280662666, -0.50514156098142, -0.012763283572160588, 32776000000, 
-1.5133396139213753, -0.5052162195254231, -0.01276328313102926, 32810000000, 
-1.5074246559926343, -0.5052917456279631, -0.012763219696824408, 32844000000, 
-1.5015094774030406, -0.5053672740213258, -0.012763230502706077, 32878000000, 
-1.4955941025940591, -0.5054428050574034, -0.012763262975010712, 32912000000, 
-1.4896106596532181, -0.5055192046145063, -0.012763190233347745, 32946000000, 
-1.483626910608599, -0.5055956084919272, -0.01276317879288673, 32980000000, 
-1.4776430305939718, -0.5056720119604353, -0.012763237855968283, 33014000000, 
-1.4715911712414507, -0.505749286726904, -0.012763163069104261, 33048000000, 
-1.4655391374836388, -0.5058265603543508, -0.012763140297636753, 33082000000, 
-1.4594193216570417, -0.5059047033718268, -0.012763133403113448, 33116000000, 
-1.453299474147152, -0.5059828421768088, -0.012763148783461468, 33150000000, 
-1.447179748224295, -0.5060609863128328, -0.012763155928985115, 33184000000, 
-1.4409922704706897, -0.5061399880888244, -0.012763091349003363, 33218000000, 
-1.4348047897879874, -0.5062189959077192, -0.01276309341024202, 33252000000, 
-1.4285496886977256, -0.506298864939583, -0.01276306379876671, 33286000000, 
-1.4222944593884919, -0.5063787327463576, -0.012763058073909386, 33320000000, 
-1.4160393260402682, -0.5064586050958988, -0.012763075864848164, 33354000000, 
-1.4097162770755949, -0.506539341369981, -0.012762998503510413, 33388000000, 
-1.403392999505912, -0.5066200789535449, -0.012762991403871538, 33422000000, 
-1.3970697452604532, -0.5067008152806041, -0.012763050167151275, 33456000000, 
-1.39067846254058, -0.5067824233836757, -0.012762966476668663, 33490000000, 
-1.3842869524122463, -0.5068640333500617, -0.01276295052782003, 33524000000, 
-1.377827388109059, -0.5069465065761417, -0.012762941486501754, 33558000000, 
-1.3713677273474016, -0.5070289889179753, -0.012762945109689021, 33592000000, 
-1.3648401065768834, -0.507112338442235, -0.012762877964291921, 33626000000, 
-1.3583123166401563, -0.5071956847521425, -0.012762889956729659, 33660000000, 
-1.3517167159987362, -0.507279903370479, -0.012762866836701902, 33694000000, 
-1.3451209362141316, -0.5073641201228213, -0.012762859573265013, 33728000000, 
-1.338525398735933, -0.5074483352679963, -0.01276288613159542, 33762000000, 
-1.331861882000948, -0.5075334192893055, -0.01276281798051531, 33796000000, 
-1.3251984900775862, -0.5076184978333276, -0.01276281446247218, 33830000000, 
-1.3185350886392166, -0.5077035822443092, -0.012762853432949499, 33864000000, 
-1.3118038636497202, -0.5077895269623252, -0.012762784895993747, 33898000000, 
-1.3050725262393246, -0.507875475936801, -0.012762769913964573, 33932000000, 
-1.2982733858322002, -0.5079622872974093, -0.012762734054712786, 33966000000, 
-1.2914741514074528, -0.5080491067679944, -0.012762737037355573, 34000000000, 
-1.284606881981888, -0.5081367911790919, -0.012762692836013249, 34034000000, 
-1.2777395391528628, -0.5082244707888193, -0.012762686307433272, 34068000000, 
-1.2708721233766758, -0.5083121587577297, -0.012762721031317195, 34102000000, 
-1.2639367286003176, -0.5084007136714009, -0.012762650692599433, 34136000000, 
-1.2570010954642468, -0.5084892692183658, -0.012762637305549766, 34170000000, 
-1.2500655302237367, -0.5085778247062984, -0.012762689963968812, 34204000000, 
-1.243061915149533, -0.5086672506412018, -0.012762619161969559, 34238000000, 
-1.2360583528924056, -0.5087566730234513, -0.01276261058056447, 34272000000, 
-1.2289868811655493, -0.5088469646651397, -0.01276258831357725, 34306000000, 
-1.2219153136874146, -0.5089372534809532, -0.012762590352600842, 34340000000, 
