x, y, th, stamp, 
0.36055402027067507, 2.655109135796454, -2.397971833032623, 2357009000000, 
0.36055500123678647, 2.6551099217866803, -2.3979719276358185, 2357043000000, 
0.360555858586306, 2.6551105923194696, -2.3979720073404844, 2357077000000, 
0.3605564992085177, 2.655111060210954, -2.397972083604366, 2357111000000, 
0.360556846965474, 2.6551112583400442, -2.397972151873186, 2357145000000, 
0.3605568771912781, 2.655111163473031, -2.3979721980567343, 2357179000000, 
0.36055661588057725, 2.6551108004307498, -2.397972226564957, 2357213000000, 
0.36055612303922446, 2.65511022349859, -2.3979722508770562, 2357247000000, 
0.3597059211061962, 2.65432822558669, -2.397968162796607, 2357281000000, 
0.3580047459654144, 2.6527634004439085, -2.3979651414184455, 2357315000000, 
0.3554535053884898, 2.650416795214362, -2.3979671017174358, 2357349000000, 
0.3520517864679398, 2.6472879736910424, -2.397967240452363, 2357383000000, 
0.3479273940063237, 2.6434919555171494, -2.396817201763929, 2357417000000, 
0.3434031872109327, 2.639299164384961, -2.3896766828515736, 2357451000000, 
0.3385300355772708, 2.6346726995572562, -2.372353890217373, 2357485000000, 
0.33372345623085437, 2.629922048184653, -2.351547542402709, 2357519000000, 
0.3289991489167578, 2.625076216157477, -2.3357709086133087, 2357553000000, 
0.3243460497964869, 2.6201594539875814, -2.3206049797599286, 2357587000000, 
0.31977912863947183, 2.6151696400758193, -2.302462461841158, 2357621000000, 
0.31530355822345313, 2.610096525822992, -2.2847411611301798, 2357655000000, 
0.31091187301977385, 2.604946280567776, -2.2685813671107593, 2357689000000, 
0.30660523103767595, 2.599725714176162, -2.2517849509560537, 2357723000000, 
0.30238991557581696, 2.5944324871695215, -2.2342767768931906, 2357757000000, 
0.29826600643103, 2.5890661180662566, -2.217308102466195, 2357791000000, 
0.29423208818196733, 2.5836307289910256, -2.2005999847096223, 2357825000000, 
0.2902906122125257, 2.578128380429354, -2.183522765283131, 2357859000000, 
0.2864439088885221, 2.5725591342095724, -2.166394241766854, 2357893000000, 
0.2826920664557981, 2.566924679140905, -2.1494860879448763, 2357927000000, 
0.2790357339496852, 2.5612274579712713, -2.132550735820044, 2357961000000, 
0.2754766529849181, 2.555468882339545, -2.1154992423069614, 2357995000000, 
0.27201593228617654, 2.5496502217428607, -2.0984931243231664, 2358029000000, 
0.2686541613950082, 2.543773372291792, -2.0815408660935333, 2358063000000, 
0.2653923747607213, 2.537840193909943, -2.0645495618208938, 2358097000000, 
0.26223179311851313, 2.5318522412081554, -2.04753801287214, 2358131000000, 
0.2591729214016988, 2.525811188044439, -2.030548460230359, 2358165000000, 
0.2562167275260266, 2.519718874029952, -2.0135437276481603, 2358199000000, 
0.25336449699601216, 2.513577294494225, -1.9965286277366718, 2358233000000, 
0.25061716873699724, 2.5073884047789625, -1.9795365550283306, 2358267000000, 
0.2479756309905049, 2.5011547863674166, -1.9625520093125466, 2358301000000, 
0.24544071776305507, 2.4948781595904572, -1.9455551760572523, 2358335000000, 
0.2430132439172303, 2.4885604250227202, -1.9285556520131455, 2358369000000, 
0.24069396157045186, 2.482203224974654, -1.9115583907350653, 2358403000000, 
0.23848310900520495, 2.475808557019855, -1.8945538397870623, 2358437000000, 
0.23638178190149176, 2.4693775006889025, -1.8775419582696364, 2358471000000, 
0.23439017927311714, 2.462911812584966, -1.8605275628151385, 2358505000000, 
0.2325089953909134, 2.4564129130717616, -1.8435153972457201, 2358539000000, 
0.23073852020963062, 2.449882542031476, -1.8265143863883762, 2358573000000, 
0.22907916547554294, 2.4433225960586875, -1.809524890119523, 2358607000000, 
0.2275314239079849, 2.4367350256179283, -1.792526262674146, 2358641000000, 
0.22609582447232887, 2.430121721427627, -1.7755228943248824, 2358675000000, 
0.22477279460872993, 2.4234845854864653, -1.7585250624114859, 2358709000000, 
0.22356270777322487, 2.4168255571632105, -1.7415279242641295, 2358743000000, 
0.2224659339999611, 2.410146575076948, -1.7245271624640046, 2358777000000, 
0.2214827992420271, 2.403449572092073, -1.707526641437426, 2358811000000, 
0.2206135719326386, 2.396736494158612, -1.6905279432552505, 2358845000000, 
0.21985848618136114, 2.390009314225443, -1.6735286854725797, 2358879000000, 
0.21921774977028782, 2.3832697128158697, -1.6565291061067848, 2358913000000, 
0.21869152812571604, 2.3765198083372914, -1.6395308604256524, 2358947000000, 
0.2182799583468503, 2.369761573578123, -1.6225320935269103, 2358981000000, 
0.21798316485471017, 2.362996949925276, -1.6055345924876576, 2359015000000, 
0.21780148962429935, 2.356228028464323, -1.5885508443243181, 2359049000000, 
0.21773417329277123, 2.3494575446868713, -1.5715616098603677, 2359083000000, 
0.2177825340133105, 2.3426870908298683, -1.554564769250823, 2359117000000, 
0.2179452649816578, 2.3359194385262367, -1.5375696591143821, 2359151000000, 
0.2182213052161592, 2.329167911876403, -1.5205333697987045, 2359185000000, 
0.21861384176007226, 2.3224407556629068, -1.503208059959606, 2359219000000, 
0.219123383656366, 2.3157315744878875, -1.4856150431013473, 2359253000000, 
0.21975011164121513, 2.3090386636621973, -1.46806177300739, 2359287000000, 
0.22049671496003162, 2.3023534563697785, -1.4506002418139108, 2359321000000, 
0.22135980519950532, 2.2956832925132704, -1.433098082819479, 2359355000000, 
0.2223381640430381, 2.289033922317237, -1.4155293688815278, 2359389000000, 
0.22343250957603544, 2.2824064036746985, -1.3979382267053369, 2359423000000, 
0.2246444193631759, 2.2758003192360206, -1.3802938438367083, 2359457000000, 
0.22597241552590938, 2.2692225620284705, -1.362590210795593, 2359491000000, 
0.22741600033195003, 2.2626743297611616, -1.344761712709201, 2359525000000, 
0.22898945579451183, 2.2561025458042385, -1.3272378633196082, 2359559000000, 
0.2306763951362458, 2.2495455618401023, -1.3106001238875347, 2359593000000, 
0.2324718471886652, 2.2430177218390215, -1.293818000176218, 2359627000000, 
